BBG004730N88;1683577560;238.850000000;238.860000000;238.900000000;238.850000000;4116
BBG004730N88;1683577620;238.860000000;238.840000000;238.900000000;238.840000000;8079
BBG004730N88;1683577680;238.830000000;238.720000000;238.830000000;238.560000000;16903
BBG004730N88;1683577740;238.760000000;238.610000000;238.780000000;238.610000000;3295
BBG004730N88;1683577800;238.610000000;238.560000000;238.680000000;238.560000000;5160
BBG004730N88;1683577860;238.570000000;238.270000000;238.580000000;237.920000000;83442
BBG004730N88;1683577920;238.270000000;238.330000000;238.510000000;238.040000000;5447
BBG004730N88;1683577980;238.400000000;238.330000000;238.460000000;238.320000000;2590
BBG004730N88;1683578040;238.330000000;238.300000000;238.400000000;238.300000000;8389
BBG004730N88;1683578100;238.310000000;238.200000000;238.310000000;238.050000000;19704
BBG004730N88;1683578160;238.160000000;238.150000000;238.310000000;238.100000000;11767
BBG004730N88;1683578220;238.150000000;238.060000000;238.150000000;238.050000000;6820
BBG004730N88;1683578280;238.070000000;238.000000000;238.110000000;238.000000000;14300
BBG004730N88;1683578340;238.000000000;238.120000000;238.140000000;238.000000000;9494
BBG004730N88;1683578400;238.120000000;238.140000000;238.150000000;238.010000000;7416
BBG004730N88;1683578460;238.140000000;238.100000000;238.150000000;238.010000000;9943
BBG004730N88;1683578520;238.020000000;237.800000000;238.120000000;237.800000000;16486
BBG004730N88;1683578580;237.800000000;237.800000000;238.000000000;237.770000000;16117
BBG004730N88;1683578640;237.800000000;237.980000000;238.000000000;237.770000000;14234
BBG004730N88;1683578700;237.980000000;238.120000000;238.120000000;237.880000000;9878
BBG004730N88;1683578760;238.110000000;238.220000000;238.290000000;238.020000000;17881
BBG004730N88;1683578820;238.250000000;238.290000000;238.300000000;238.200000000;12675
BBG004730N88;1683578880;238.300000000;238.150000000;238.300000000;238.020000000;24284
BBG004730N88;1683578940;238.180000000;238.270000000;238.280000000;238.050000000;24563
BBG004730N88;1683702000;216.510000000;218.700000000;218.890000000;215.700000000;862889
BBG004730N88;1683702060;218.760000000;219.430000000;219.440000000;218.600000000;399388
BBG004730N88;1683702120;219.430000000;219.440000000;219.730000000;219.130000000;320533
BBG004730N88;1683702180;219.400000000;218.420000000;219.480000000;218.100000000;294154
BBG004730N88;1683702240;218.380000000;218.110000000;218.590000000;217.830000000;186702
BBG004730N88;1683702300;218.190000000;217.800000000;218.280000000;217.720000000;143633
BBG004730N88;1683702360;217.800000000;217.880000000;218.060000000;217.720000000;92349
BBG004730N88;1683702420;217.870000000;218.020000000;218.150000000;217.850000000;99966
BBG004730N88;1683702480;218.050000000;218.530000000;218.740000000;218.010000000;114387
BBG004730N88;1683702540;218.520000000;218.840000000;218.860000000;218.450000000;91998
BBG004730N88;1683702600;218.840000000;218.780000000;218.900000000;218.700000000;89493
BBG004730N88;1683702660;218.780000000;218.580000000;218.790000000;218.550000000;47796
BBG004730N88;1683702720;218.580000000;218.640000000;218.760000000;218.500000000;59278
BBG004730N88;1683702780;218.650000000;218.990000000;219.200000000;218.600000000;143973
BBG004730N88;1683702840;218.990000000;219.400000000;219.450000000;218.970000000;87948
BBG004730N88;1683702900;219.400000000;219.580000000;219.600000000;219.300000000;121279
BBG004730N88;1683702960;219.550000000;219.490000000;219.560000000;219.240000000;113040
BBG004730N88;1683703020;219.450000000;219.450000000;219.490000000;219.310000000;58402
BBG004730N88;1683703080;219.420000000;219.170000000;219.470000000;219.060000000;74416
BBG004730N88;1683703140;219.120000000;219.010000000;219.230000000;218.780000000;91763
BBG004730N88;1683703200;219.020000000;219.170000000;219.200000000;218.900000000;69579
BBG004730N88;1683703260;219.170000000;219.460000000;219.470000000;219.110000000;42450
BBG004730N88;1683703320;219.460000000;219.460000000;219.900000000;219.280000000;201629
BBG004730N88;1683703380;219.460000000;219.320000000;219.500000000;219.170000000;67891
BBG004730N88;1683703440;219.320000000;219.900000000;219.900000000;219.310000000;76692
BBG004730N88;1683703500;219.900000000;220.480000000;220.720000000;219.890000000;202809
